STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,PUB_FIPS,CNTYFIPS,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CENTRACT,CENBLOCK,CDCODE,MAT_CENT
FL,FL0039,004,FL0039-004,TAVARES PUBLIC LIBRARY,314 NORTH NEW HAMPSHIRE AVE.,TAVARES,32778,3099,LAKE,3527426204,BR,NC,9100, 0,0, 0,12,069,2008,00,00,00,-81.727956,28.804438,12,069,71225,308.0100098,3033,08,0
FL,FL0039,005,FL0126-002,UMATILLA PUBLIC LIBRARY,412 HATFIELD DRIVE,UMATILLA,32784,8913,LAKE,3526692911,BR,NO,8620, 0,0, 0,12,069,2008,00,00,00,-81.66663,28.931477,12,069,73025,301.0100098,4036,08,0
FL,FL0039,007,FSCS5041,LADY LAKE PUBLIC LIBRARY,107 S OLD DIXIE HWY.,LADY LAKE,32159,2540,LAKE,3529973712,BR,NO,8700, 0,0, 0,12,069,2008,00,00,00,-81.922252,28.915003,12,069,37375,304.0400085,1008,06,0
FL,FL0039,010,FSCS4002,W.T.BLAND PUBLIC LIBRARY,1995 N DONNELLY ST.,MOUNT DORA,32757,4838,LAKE,3527357180,BR,NO,15000, 0,0, 0,12,069,2008,00,00,00,-81.644863,28.814145,12,069,47050,309.1099854,5003,08,0
FL,FL0039,011,FL0039-011,FRUITLAND PARK LIBRARY,506 WEST BERCKMAN ST.,FRUITLAND PARK,32731,3239,LAKE,3527283387,BR,NO,6800, 0,0, 0,12,069,2008,00,00,00,-81.912236,28.857911,12,069,24975,304.019989,2051,06,0
FL,FL0039,013,FL0039-013,MARION BAYSINGER MEMORIAL LIBRARY,243 SOUTH LAKE AVENUE,GROVELAND,34736,9999,LAKE,3524295840,BR,NO,5000, 0,0, 0,12,069,2008,00,00,00,-81.857207,28.559109,12,069,27800,312.019989,3025,05,0
FL,FL0039,014,FL0039-014,EAST LAKE COUNTY LIBRARY,31336 COUNTY ROAD 437 SOUTH,SORRENTO,32776,9999,LAKE,3523839980,BR,NO,5000, 0,0, 0,12,069,2008,00,00,00,-81.560093,28.806242,12,069,66975,309.019989,3034,03,0
FL,FL0039,015,FL0039-015,CITRUS RIDGE COUNTY LIBRARY,17445 US HIGHWAY 192 SUITE 18,CLERMONT,34711,9999,LAKE,3522431840,BR,NO,6000, 0,0, 0,12,069,2008,00,00,00,-81.664542,28.347064,12,069,12435,313.0299988,1046,.,0
FL,FL0039,016,FL0039-016,PAISLEY LIBRARY,24954 CR 42,PAISLEY,32767,9422,LAKE,3526691001,BR,NC,4500, 0,0, 0,12,069,2008,00,00,00,-81.542193,28.982633,12,069,53850,301.0299988,2016,03,0
FL,FL0039,017,FL0039-017,ASTOR LIBRARY,54905 ALCO ROAD,ASTOR,32102,3009,LAKE,3527599913,BR,NC,4500, 0,0, 0,12,069,2008,00,00,00,-81.534633,29.154231,12,069,02275,301.019989,3017,03,0
FL,FL0039,018,FL0039-018,HELEN LEHMANN MEMORIAL LIBRARY,17435 5TH STREET,MONTE VERDE,34756,0008,LAKE,4074693838,BR,NO,3200, 0,0, 0,12,069,2008,00,00,00,-81.671653,28.599455,12,069,46525,313.0100098,1078,08,0
FL,FL0039,022,FL0039-022,LEESBURG PUBLIC LIBRARY,204 N FIFTH ST.,LEESBURG,34748,5181,LAKE,3527289790,BR,NC,19700, 0,0, 0,12,069,2008,00,00,00,-81.877512,28.811724,12,069,39875,306.019989,3031,06,0
FL,FL0041,002,FL0041-002,FORT MYERS BEACH PUBLIC LIBRARY,2755 ESTERO BLVD.,FORT MYERS BEACH,33931,3599,LEE,2394639691,CE,NC,14669, 0,0, 0,12,071,2008,00,00,00,-81.939252,26.447441,12,071,24150,601.0200195,3007,14,0
FL,FL0042,003,FL0042-003,BONITA SPRINGS PUBLIC LIBRARY,26876 PINE AVE.,BONITA SPRINGS,33923,5099,LEE,2399920101,BR,NC,12000, 0,0, 0,12,071,2008,00,00,00,-81.783197,26.347399,12,071,07525,504,1002,14,0
FL,FL0042,004,FL0042-004,CAPE CORAL PUBLIC LIBRARY,921 SW 39TH TERRACE,CAPE CORAL,33914,5799,LEE,2395423953,BR,NC,38500, 0,0, 0,12,071,2008,00,00,00,-81.994844,26.578909,12,071,10275,104.0100021,8056,14,0
FL,FL0042,005,FL0042-005,CAPTIVA MEMORIAL LIBRARY,11550 CHAPIN LANE,CAPTIVA ISLAND,33924,0099,LEE,2394722133,BR,NC,3450, 0,0, 0,12,071,2008,00,00,00,-82.191709,26.519883,12,071,10425,801,4001,14,0
FL,FL0042,006,FL0042-006,DUNBAR JUPITER HAMMON LIBRARY,3095 BLOUNT STREET,FORT MYERS,33916,4100,LEE,2393343602,BR,NC,11400, 0,0, 0,12,071,2008,00,00,00,-81.84986,26.642837,12,071,24125,5.019999981,2014,14,0
FL,FL0042,007,FL0042-007,EAST COUNTY REGIONAL LIBRARY,881 GUNNNERY ROAD,LEHIGH ACRES,33971,4906,LEE,2394617380,BR,NC,32600, 0,0, 0,12,071,2008,00,00,00,-81.715327,26.622444,12,071,39925,401.0100098,6014,14,0
FL,FL0042,008,FL0042-008,NORTH FORT MYERS PUBLIC LIBRARY,2001 TAMIAMI TRAIL NE,NORTH FORT MYERS,33903,2806,LEE,2396567949,BR,NC,8995, 0,0, 0,12,071,2008,00,00,00,-81.888916,26.694698,12,071,54357,208,6002,14,4
FL,FL0042,009,FL0042-009,PINE ISLAND PUBLIC LIBRARY,10700 RUSSELL ROAD NW,BOKEELIA,33922,3199,LEE,2394613188,BR,NC,5290, 0,0, 0,12,071,2008,00,00,00,-82.119854,26.616362,12,071,56850,701,4014,14,0
FL,FL0042,010,FL0042-010,LEE COUNTY LIBRARY SYSTEM,21100 THREE OAKS PKY.,ESTERO,33928,3989,LEE,2393903232,BS,CC,-3, 0,1, 0,12,071,2008,00,00,00,0,0,00,000,00000,0,0,.,.
FL,FL0042,012,FL0042-012,TALKING BOOKS LIBRARY,13240 N CLEVELAND AVE,NORTH FORT MYERS,33903,4824,LEE,2399952665,BR,NC,21600, 0,0, 0,12,071,2008,00,00,00,-81.884198,26.661197,12,071,49350,206,5005,14,0
FL,FL0042,013,FL0042-013,RIVERDALE BRANCH LIBRARY,14564 PALM BEACH BLVD.,FORT MYERS,33905,2323,LEE,2394613130,BR,CC,6000, 0,0, 0,12,071,2008,00,00,00,-81.718506,26.710407,12,071,51400,302,4014,14,0
FL,FL0042,014,FL0042-014,SOUTH COUNTY REGIONAL LIBRARY,21100 THREE OAKS PARKWAY,ESTERO,33928,3020,LEE,2393903200,BR,NO,32600, 0,0, 0,12,071,2008,00,00,00,-81.788548,26.433549,12,071,21150,502.0299988,2011,14,0
FL,FL0042,015,FL0042-015,LAKES REGIONAL LIBRARY,15290 BASS ROAD,FORT MYERS,33908,9623,LEE,2394612900,BR,CC,40000, 0,0, 0,12,071,2008,00,00,00,-81.906579,26.514579,12,071,00000,19.05999947,2001,14,2
FL,FL0042,016,FL0042-016,BOCA GRANDE REFERENCE ROOM,131 W. FIRST ST.,BOCA GRANDE,33921,M,LEE,9419642564,BR,NO,-1,20,0, 0,12,071,2008,00,00,00,-82.261738,26.74638,12,071,00000,901,4009,14,0
FL,FL0042,017,FL0042-017,FORT MYERS-LEE COUNTY PUBLIC LIBRARY,2050 CENTRAL AVE.,FORT MYERS,33901,3917,LEE,2394794635,BR,CC,23935, 0,0, 0,12,071,2008,00,00,00,-81.865336,26.640107,12,071,24125,7,3007,14,0
FL,FL0043,002,FL0043-002,SANIBEL PUBLIC LIBRARY,770 DUNLOP ROAD,SANIBEL,33957,4016,LEE,2394722483,CE,NC,19192, 0,0, 0,12,071,2008,00,00,00,-82.071867,26.440432,12,071,63700,802.0100098,6000,14,0
FL,FL0044,002,FL0044-002,LEON COUNTY PUBLIC LIBRARY SYSTEM,200 WEST PARK AVENUE,TALLAHASSEE,32301,7720,LEON,8504872665,CE,CC,88230, 0,0, 0,12,073,2008,00,00,00,-84.283228,30.44223,12,073,70600,2,4047,02,0
FL,FL0044,003,FL0044-003,"DR. B.L.PERRY, JR. BRANCH",2804 SOUTH ADAMS STREET,TALLAHASSEE,32301,6942,LEON,8504871815,BR,CC,10000, 0,0, 0,12,073,2008,00,00,00,-84.283139,30.411955,12,073,70600,11.02000046,1000,02,0
FL,FL0044,004,FL0044-004,PARKWAY OUTLET,1210 CAPITAL CIRCLE SE,TALLAHASSEE,32301,3800,LEON,8504871926,BR,CC,2000, 0,0, 0,12,073,2008,00,00,00,-84.226858,30.430246,12,073,70600,9.020000458,2000,.,0
FL,FL0044,005,FL0044-005,LEON COUNTY PUBLIC LIBRARY SYSTEM,200 WEST PARK AVENUE,TALLAHASSEE,32301,7720,LEON,8504872665,BS,CC,-3, 0,1, 0,12,073,2008,00,00,00,0,0,00,000,00000,0,0,.,.
FL,FL0044,006,FL0044-006,NORTHWEST BRANCH LIBRARY,3840-302 NORTH MONROE ST.,TALLAHASSEE,32303,2179,LEON,8504882665,BR,NC,6908, 0,0, 0,12,073,2008,00,00,00,-84.280697,30.444783,12,073,70600,2,4027,02,0
FL,FL0044,007,FL0044-007,NORTHEAST BRANCH LIBRARY,5513 THOMASVILLE ROAD,TALLAHASSEE,32312,3813,LEON,9049211776,BR,CC,14000, 0,0, 0,12,073,2008,00,00,00,-84.226957,30.54443,12,073,70600,24.07999992,1018,02,0
FL,FL0044,008,FL0044-008,FT. BRADEN BRANCH LIBRARY,16327 BLOUNTSTOWN HIGHWAY,TALLAHASSEE,32311,1202,LEON,8504140902,BR,NO,5500, 0,0, 0,12,073,2008,00,00,00,-84.534536,30.426704,12,073,00000,27,3039,02,0
FL,FL0046,002,FL0046-002,MANATEE COUNTY PUBLIC LIBRARY SYSTEM,1301 BARCARROTA BLVD. WEST,BRADENTON,34205,7599,MANATEE,9417485555,CE,CC,54500, 0,0, 0,12,081,2008,00,00,00,-82.57409,27.49913,12,081,07950,1.00999999,1013,13,0
FL,FL0046,003,FL0046-003,BRADEN RIVER BRANCH,4915 - 53RD AVENUE EAST,BRADENTON,34203,4134,MANATEE,9417516696,BR,NC,15000, 0,0, 0,12,081,2008,00,00,00,-82.496469,27.446407,12,081,00000,8.039999962,2015,13,4
FL,FL0046,004,FL0046-004,ISLAND BRANCH,5701 MARINA DRIVE,HOLMES BEACH,34217,1516,MANATEE,9417786341,BR,NC,7900, 0,0, 0,12,081,2008,00,00,00,-82.714336,27.509019,12,081,32150,18,1007,13,0
FL,FL0046,005,FL0046-005,PALMETTO BRANCH,923-6TH STREET WEST,PALMETTO,34221,4607,MANATEE,9417223333,BR,NC,5500, 0,0, 0,12,081,2008,00,00,00,-82.574947,27.516379,12,081,54250,13,1068,13,4
FL,FL0046,006,FL0046-006,SOUTH MANATEE COUNTY BRANCH,6081 26TH STREET W.,BRADENTON,34207,5708,MANATEE,9417553892,BR,CC,13000, 0,0, 0,12,081,2008,00,00,00,-82.587698,27.433835,12,081,04350,3.019999981,4003,13,0
FL,FL0046,007,FL0046-007,MANATEE COUNTY TALKING BOOK SERVICE,1301 BARCARROTA BLVD. W,BRADENTON,34205,7599,MANATEE,9417425914,BR,CC,-1,20,0, 0,12,081,2008,00,00,00,-82.57409,27.49913,12,081,07950,1.00999999,1013,13,0
FL,FL0046,008,FL0046-008,ROCKY BLUFF BRANCH,7042 US HIGHWAY 301 N,ELLENTON,34222,3030,MANATEE,9417234821,BR,NC,2968, 0,0, 0,12,081,2008,00,00,00,-82.49317,27.534474,12,081,00000,19.06999969,1046,13,0
FL,FL0046,009,FL0046-009,MANATEE COUNTY PUBLIC LIBRARY SYSTEM,"1301 BARCARROTA BLVD., WEST",BRADENTON,34205,7522,MANATEE,9417485555,BS,CC,-3, 0,1, 0,12,081,2008,00,00,00,0,0,00,000,00000,0,0,.,.
FL,FL0047,002,FL0047-002,MARTIN COUNTY PUBLIC LIBRARY,2351 SE MONTEREY ROAD,STUART,34996,3331,MARTIN,7722885702,CE,NC,39000, 0,0, 0,12,085,2008,00,00,00,-80.2241,27.194534,12,085,68875,9,3002,16,0
FL,FL0047,003,FL0047-003,HOBE SOUND BRANCH LIBRARY,10595 S.E. FEDERAL HIGHWAY,HOBE SOUND,33455,5391,MARTIN,7725462257,BR,NC,10320, 0,0, 0,12,085,2008,00,00,00,-80.142649,27.073471,12,085,30975,14.05000019,1080,16,0
FL,FL0047,004,FL0047-004,HOKE BRANCH LIBRARY,1150 NW JACK WILLIAMS WAY,JENSEN BEACH,34957,3482,MARTIN,7722211390,BR,NC,10320, 0,0, 0,12,085,2008,00,00,00,-80.268693,27.247397,12,085,35550,2,3000,16,0
FL,FL0047,005,FL0047-005,INDIANTOWN BRANCH,15200 SW ADAMS AVE,INDIANTOWN,34956,3432,MARTIN,7725974200,BR,NC,10006, 0,0, 0,12,085,2008,00,00,00,-80.466152,27.021748,12,085,33700,18,2024,16,0
FL,FL0047,006,FL0047-006,LAW LIBRARY BRANCH,100 E OCEAN BLVD.,STUART,34994,2374,MARTIN,7722211427,BR,NC,580, 0,0, 0,12,085,2008,00,00,00,-80.242748,27.1975,12,085,68875,8,2003,16,2
FL,FL0047,008,FL0047-008,PALM CITY CUMMINGS LIBRARY,2551 S.W. MATHESON,PALM CITY,34990,2765,MARTIN,7722882551,BR,NC,10000, 0,0, 0,12,085,2008,00,00,00,-80.277702,27.174797,12,085,54175,6.010000229,2068,16,0
FL,FL0047,009,FL0047-009,ROBERT MORGADE BRANCH,5851 SE COMMUNITY DRIVE,STUART,34997,6451,MARTIN,7724633245,BR,CC,15000, 0,0, 0,12,085,2008,00,00,00,-80.221219,27.133701,12,085,00000,11.02000046,5009,16,0
FL,FL0048,002,FL0048-002,MONROE COUNTY PUBLIC LIBRARY,700 FLEMING STREET,KEY WEST,33040,6897,MONROE,3052923595,CE,NO,19089, 0,0, 0,12,087,2008,00,00,00,-81.800414,24.557555,12,087,36550,9724,2001,18,0
FL,FL0048,003,FL0048-003,KEY LARGO BRANCH,101485 OVERSEAS HWY.,KEY LARGO,33037,4553,MONROE,3054512396,BR,NO,12077, 0,0, 0,12,087,2008,00,00,00,-80.421967,25.114165,12,087,36375,9704,4020,18,0
FL,FL0048,004,FL0048-004,GEORGE DOLEZAL BRANCH,3251 OVERSEAS HIGHWAY,MARATHON,33050,2344,MONROE,3057435156,BR,NO,7028, 0,0, 0,12,087,2008,00,00,00,-81.095078,24.711017,12,087,43000,9713,3003,18,0
FL,FL0048,005,FL0048-005,HELEN WADLEY BRANCH,MILE MARKER 81.5,ISLAMORADA,33036,1120,MONROE,3056644645,BR,NO,6696, 0,0, 0,12,087,2008,00,00,00,-80.634283,24.918054,12,087,34132,9709,4008,18,X
FL,FL0048,007,FL0048-007,BIG PINE KEY LIBRARY,213 KEY DEER BLVD.,BIG PINE KEY,33043,4000,MONROE,3052896303,BR,NO,3600, 0,0, 0,12,087,2008,00,00,00,-81.35868,24.673491,12,087,06425,9714,4045,18,0
FL,FL0053,002,FL0053-002,MAITLAND PUBLIC LIBRARY,501 SOUTH MAITLAND AVENUE,MAITLAND,32751,5672,ORANGE,4076477700,CE,NC,12000, 0,0, 0,12,095,2008,00,00,00,-81.365575,28.623826,12,095,42575,155.0099945,3014,24,0
FL,FL0054,002,FL0054-002,WINTER PARK PUBLIC LIBRARY,460 E. NEW ENGLAND AVENUE,WINTER PARK,32789,4439,ORANGE,4076233490,CE,NC,33000, 0,0, 0,12,095,2008,00,00,00,-81.347213,28.595959,12,095,78300,160.0099945,1008,08,0
FL,FL0056,002,FL0056-002,BOCA RATON PUBLIC LIBRARY,200 NW BOCA RATON BOULEVARD,BOCA RATON,33432,3798,PALM BEACH,5613937852,CE,CC,21400, 0,0, 0,12,099,2008,00,00,15,-80.089813,26.352376,12,099,07300,72.02999878,4021,22,0
FL,FL0058,002,FL0058-002,NORTH PALM BEACH PUBLIC LIBRARY,303 ANCHORAGE DRIVE,NORTH PALM BEACH,33408,4990,PALM BEACH,5618480445,CE,NC,24893, 0,0, 0,12,099,2008,00,00,00,-80.056676,26.810283,12,099,49600,7,3024,22,0
FL,FL0064,002,FL0064-002,NEW PORT RICHEY PUBLIC LIBRARY,5939 MAIN STREET,NEW PORT RICHEY,34652,2639,PASCO,7278414547,CE,NC,15230, 0,0, 0,12,101,2008,00,00,00,-82.716286,28.250211,12,101,48500,314.0100098,5014,09,0
FL,FL0065,003,FL0065-003,CENTENNIAL PARK BRANCH LIBRARY,5740 MOOG ROAD EAST,HOLIDAY,34690,2354,PASCO,7278463204,BR,NC,9985, 0,0, 0,12,101,2008,00,00,00,-82.719349,28.209827,12,101,20275,315.0299988,1034,09,0
FL,FL0065,004,FL0065-004,HUDSON REGIONAL LIBRARY,8012 LIBRARY ROAD,HUDSON,34667,6991,PASCO,7278613040,BR,NC,32640, 0,0, 0,12,101,2008,00,00,00,-82.682554,28.354336,12,101,32825,312.0100098,1030,09,0
FL,FL0065,005,FL0065-005,HUGH EMBRY BRANCH LIBRARY,14215 N FOURTH ST.,DADE CITY,33525,3807,PASCO,3525673576,BR,NC,7200, 0,0, 0,12,101,2008,00,00,00,-82.186812,28.364729,12,101,16125,326,3069,05,0
FL,FL0065,006,FL0065-006,LAND O'LAKES BRANCH LIBRARY,2818 COLLIER PKWY.,LAND O'LAKES,34639,4759,PASCO,8139491214,BR,NC,10000, 0,0, 0,12,101,2008,00,00,00,-82.43412,28.197893,12,101,39200,320.0400085,3023,05,0
FL,FL0065,007,FL0065-007,NEW RIVER BRANCH LIBRARY,34043 STATE ROAD 54,ZEPHYRHILLS,33543,9112,PASCO,8137886375,BR,NC,10000, 0,0, 0,12,101,2008,00,00,00,-82.253281,28.218794,12,101,00000,321.019989,2026,05,0
FL,FL0065,008,FL0065-008,REGENCY PARK BRANCH LIBRARY,9701 LITTLE ROAD,NEW PORT RICHEY,34654,3420,PASCO,7278613049,BR,NC,10000, 0,0, 0,12,101,2008,00,00,00,-82.674645,28.295977,12,101,35350,310.019989,2032,09,0
FL,FL0065,009,FL0065-009,SOUTH HOLIDAY BRANCH LIBRARY,4649 MILE STRETCH DRIVE,HOLIDAY,34690,4332,PASCO,7278343331,BR,NC,8600, 0,0, 0,12,101,2008,00,00,00,-82.737161,28.187953,12,101,31075,306,2011,09,0
FL,FL0065,010,FSCS5077,ZEPHYRHILLS LIBRARY,5347 8TH STREET,ZEPHYRHILLS,33540,4312,PASCO,8137821451,BR,NO,7300, 0,0, 0,12,101,2008,00,00,00,-82.180536,28.235447,12,101,79225,330.019989,4066,05,0
FL,FL0090,002,FL0090-002,PUTNAM COUNTY LIBRARY SYSTEM,"PALATKA LIBRARY, 601 COLLEGE RD.",PALATKA,32177,3873,PUTNAM,3863290126,CE,NO,15000, 0,0, 0,12,107,2008,00,00,00,-81.684239,29.642235,12,107,53875,9506,1058,03,4
FL,FL0090,003,FL0090-003,CRESCENT CITY PUBLIC LIBRARY,610 NORTH SUMMIT,CRESCENT CITY,32112,2148,PUTNAM,3866982600,BR,NO,6100, 0,0, 0,12,107,2008,00,00,00,-81.510626,29.437927,12,107,15375,9514,1056,07,0
FL,FL0090,004,FL0090-004,INTERLACHEN PUBLIC LIBRARY,133 N. STATE ROAD 315,INTERLACHEN,32148,0260,PUTNAM,3866841600,BR,NO,3000, 0,0, 0,12,107,2008,00,00,00,-81.886858,29.641532,12,107,00000,9503,6067,03,0
FL,FL0090,005,FL0090-005,MELROSE PUBLIC LIBRARY,WYNWOOD AVE.,MELROSE,32666,1048,PUTNAM,3524751237,BR,NO,4500, 0,0, 0,12,107,2008,00,00,00,-82.000655,29.738899,12,107,00000,9503,2010,03,X
FL,FL0090,006,FL0090-006,WELAKA WOMAN'S CLUB LIBRARY,644 CR 309,WELAKA,32193,0068,PUTNAM,3864679706,BR,NO,900, 0,0, 0,12,107,2008,00,00,00,-81.671936,29.482634,12,107,75750,9513,3052,07,0
FL,FL0090,007,FL0090-007,BOSTWICK COMMUNITY LIBRARY,125 TILLMAN ST.,PALATKA,32177,8148,PUTNAM,3863286306,BR,NO,1500, 0,0, 0,12,107,2008,00,00,00,-81.635468,29.771865,12,107,00000,9501,3003,03,0
FL,FL0091,002,FL0091-002,ST. JOHNS COUNTY PUBLIC LIBRARY,1960 N. PONCE DE LEON BLVD,ST. AUGUSTINE,32084,2612,ST. JOHNS,9048232650,BR,NC,15000, 0,0, 0,12,109,2008,00,00,00,-81.321886,29.910273,12,109,62500,202,2011,07,0
FL,FL0091,005,FL0091-005,HASTINGS BRANCH LIBRARY,6150 S. MAIN ST.,HASTINGS,32145,0606,ST. JOHNS,9046922841,BR,NC,5000, 0,0, 0,12,109,2008,00,00,00,-81.508172,29.712964,12,109,29100,211,3031,07,0
FL,FL0091,006,FL0091-006,BARTRAM TRAIL BRANCH LIBRARY,60 DAVIS POND BLVD.,JACKSONVILLE,32259,2822,ST JOHNS,9042874929,BR,NC,10000, 0,0, 0,12,109,2008,00,00,00,-81.626039,30.107455,12,109,24925,208,2012,07,0
FL,FL0091,007,FL0091-007,PONTE VEDRA BEACH BRANCH LIBRARY,101 LIBRARY BLVD.,PONTE VEDRA BEACH,32082,5203,ST. JOHNS,9042730495,BR,NC,24800, 0,0, 0,12,109,2008,00,00,00,-81.385128,30.22555,12,109,54525,207.0200043,1001,07,0
FL,FL0091,008,FL0091-008,ST. JOHNS COUNTY PUBLIC LIBRARY SYSTEM,1960 N. PONCE DE LEON BLVD,ST. AUGUSTINE,32084,2620,ST. JOHNS,9048232651,BS,CC,-3, 0,1, 0,12,109,2008,00,00,00,0,0,00,000,00000,0,0,.,.
FL,FL0091,009,FL0091-009,SOUTHEAST BRANCH LIBRARY,6670 US 1 SOUTH,ST. AUGUSTINE,32086,M,ST. JOHNS,9048276900,BR,CC,25000, 0,0, 0,12,109,2008,00,00,00,-81.322526,29.816642,12,109,62550,212.0200043,1003,07,X
FL,FL0092,002,FL0092-002,ST. LUCIE COUNTY LIBRARY SYSTEM,101 MELODY LANE,FORT PIERCE,34950,4402,ST. LUCIE,7724681615,CE,CC,23000, 0,0, 0,12,111,2008,00,00,00,-80.321815,27.448499,12,111,24300,1,1044,16,0
FL,FL0092,003,FL0092-003,LAKEWOOD PARK BRANCH LIBRARY,7605 SANTA BARBARA DRIVE,FORT PIERCE,34951,2141,ST. LUCIE,7724626870,BR,CC,10000, 0,0, 0,12,111,2008,00,00,00,-80.401512,27.523685,12,111,39062,11.01000023,5028,16,0
FL,FL0092,004,FL0092-004,PORT ST. LUCIE BRANCH LIBRARY,180 SW PRIMA VISTA BLVD.,PORT ST. LUCIE,34983,8429,ST. LUCIE,7728715450,BR,NC,4800, 0,0, 0,12,111,2008,00,00,00,-80.351354,27.31758,12,111,58715,20.04999924,1001,16,0
FL,FL0092,005,FL0092-005,ZORA NEALE HURSTON BRANCH LIBRARY,3010 AVENUE D,FORT PIERCE,34947,2639,ST. LUCIE,7724622154,BR,CC,5200, 0,0, 0,12,111,2008,00,00,00,-80.355324,27.453006,12,111,24300,3,1015,23,0
FL,FL0092,006,FL0092-006,ST. LUCIE COUNTY LIBRARY SYSTEM,101 MELODY LAND,FORT PIERCE,34950,4402,ST. LUCIE,7724621615,BS,CC,-3, 0,1, 0,12,111,2008,00,00,00,0,0,00,000,00000,0,0,.,.
FL,FL0092,007,FL0092-007,MORNINGSIDE BRANCH LIBRARY,2410 MORNINGSIDE BLVD.,PORT ST. LUCIE,34952,5421,ST. LUCIE,7723375632,BR,NC,20000, 0,0, 0,12,111,2008,00,00,00,-80.297632,27.270551,12,111,58715,19,2000,16,0
FL,FL0092,008,FL0092-008,SAINT LUCIE WEST LIBRARY,520 NW CALIFORNIA BLVD,PORT SAINT LUCIE,34986,2601,SAINT LUCIE,7724624693,BR,NC,20000, 0,0, 0,12,111,2008,00,00,00,-80.397805,27.321809,12,111,58715,21.02000046,1663,16,0
FL,FL0093,002,FL0093-002,SELBY PUBLIC LIBRARY,1331 FIRST STREET,SARASOTA,34236,5702,SARASOTA,9418611100,BR,CC,72446, 0,0, 0,12,115,2008,00,00,00,-82.543377,27.337273,12,115,64175,1.00999999,3025,13,0
FL,FL0093,003,FL0093-003,GULF GATE LIBRARY,7112 CURTISS AVE.,SARASOTA,34231,8013,SARASOTA,9413161213,BR,CC,16186, 0,0, 0,12,115,2008,00,00,00,-82.499419,27.253664,12,115,28050,20.04000092,2000,13,0
FL,FL0093,004,FL0093-004,ELSIE QUIRK LIBRARY,100 W. DEARBORN STREET,ENGLEWOOD,34223,2987,SARASOTA,9418611200,BR,NC,17777, 0,0, 0,12,115,2008,00,00,00,-82.355159,26.962123,12,115,20825,26.04000092,2022,13,0
FL,FL0093,005,FL0093-005,NORTH PORT LIBRARY,13800 SOUTH TAMIAMI TRAIL,NORTH PORT,34287,2030,SARASOTA,9418611300,BR,NC,12500, 0,0, 0,12,115,2008,00,00,00,-82.244693,27.045495,12,115,49675,27.03000069,1005,13,0
FL,FL0093,006,FL0093-006,VENICE AREA PUBLIC LIBRARY,300 SOUTH NOKOMIS AVE,VENICE,34285,2296,SARASOTA,9418611330,BR,NC,25197, 0,0, 0,12,115,2008,00,00,00,-82.445497,27.09591,12,115,73900,24.01000023,1018,13,0
FL,FL0093,009,FL0093-009,JACARANDA PUBLIC LIBRARY,4143 WOODMERE PARK BLVD.,VENICE,34293,5238,SARASOTA,9418611260,BR,NC,12500, 0,0, 0,12,115,2008,00,00,00,-82.390526,27.053584,12,115,00000,25.03000069,2019,13,0
FL,FL0093,010,FL0093-010,FRUITVILLE PUBLIC LIBRARY,100 COBURN ROAD,SARASOTA,34240,8855,SARASOTA,9418612500,BR,NC,25000, 0,0, 0,12,115,2008,00,00,00,-82.439913,27.338763,12,115,00000,14.01000023,1003,13,0
FL,FL0093,011,FL0093-011,NORTH SARASOTA LIBRARY,2801 NEWTOWN BLVD.,SARASOTA,34234,6232,SARASOTA,9418619830,BR,NC,25000, 0,0, 0,12,115,2008,00,00,00,-82.524179,27.360573,12,115,49787,11.01000023,3000,13,0
FL,FL0094,002,FL0094-002,ALTAMONTE SPRINGS CITY LIBRARY,281 NORTH MAITLAND AVENUE,ALTAMONTE SPRINGS,32701,4907,SEMINOLE,4075718830,CE,NC,8240, 0,0, 0,12,117,2008,00,00,00,-81.36579,28.658641,12,117,00950,218.0200043,1011,07,0
FL,FL0094,004,FL0094-004,ALTAMONTE SPRINGS CITY LIBRARY,281 NORTH MAITLAND AVENUE,ALTAMONTE SPRINGS,32701,4907,SEMINOLE,4078303895,BS,NC,-3, 0,1, 0,12,117,2008,00,00,00,0,0,00,000,00000,0,0,.,.
FL,FL0095,003,FL0095-003,NORTH BRANCH LIBRARY,150 N. PALMETTO AVE.,SANFORD,32771,1395,SEMINOLE,4073222182,BR,NC,12000, 0,0, 0,12,117,2008,00,00,00,-81.26596,28.812175,12,117,63650,201.0099945,2012,03,0
FL,FL0095,004,FL0095-004,WEST BRANCH LIBRARY,"245 HUNT CLUB BLVD., NORTH",LONGWOOD,32779,7108,SEMINOLE,4078622282,BR,NC,12000, 0,0, 0,12,117,2008,00,00,00,-81.446609,28.694366,12,117,75725,216.1100006,1017,07,0
FL,FL0095,005,FL0095-005,NORTHWEST BRANCH LIBRARY,580 GREENWAY BLVD.,LAKE MARY,32746,3767,SEMINOLE,4073212419,BR,NC,12000, 0,0, 0,12,117,2008,00,00,00,-81.339722,28.733847,12,117,00000,208.0899963,1046,07,0
