STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,WKS_OPEN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,REAPLOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,ADDRTYPE,MSTATUS,SCORE
CA,CA0157,005,Y,M753,WINTERS COMMUNITY LIBRARY,708 RAILROAD AVENUE,WINTERS,95694,1646,YOLO,5307954955,BR,10800,R_16,0,2479,50,2017,00,00,00,-121.971075,38.525651,06,113,86034,215802,31,03,113,3022,0603,40900,0,StreetAddress,E,100
CA,CA0157,006,Y,M753,ESPARTO REGIONAL LIBRARY,17065 YOLO AVE.,ESPARTO,95627,2081,YOLO,5307873426,BR,5593,R_16,0,2250,50,2017,00,06,00,-122.016753,38.692579,06,113,22846,215802,32,03,115,3038,0603,40900,0,StreetAddress,E,100
CA,CA0157,007,Y,M753,CLARKSBURG BRANCH LIBRARY,52915 NETHERLANDS AVE.,CLARKSBURG,95612,M,YOLO,9167441755,BR,1850,R_16,0,1175,50,2017,00,00,00,-121.526591,38.416344,06,113,13784,215802,41,08,104.01,3063,0603,40900,0,PointAddress,E,100
CA,CA0157,008,Y,M753,KNIGHTS LANDING BRANCH LIBRARY,42351 THIRD ST.,KNIGHTS LANDING,95645,M,YOLO,5307356593,BR,2232,R_16,0,600,50,2017,00,00,00,-121.717739,38.800563,06,113,38800,215802,42,08,114,2030,0603,40900,0,PointAddress,E,100
CA,CA0157,009,Y,M753,YOLO BRANCH LIBRARY,37750 SACRAMENTO ST.,YOLO,95697,M,YOLO,5306622363,BR,1000,R_16,0,800,50,2017,00,00,00,-121.807819,38.733115,06,113,86804,215802,41,08,114,3075,0603,40900,0,StreetAddress,E,100
CA,CA0158,002,Y,M754,YORBA LINDA PUBLIC LIBRARY,18181 IMPERIAL HIGHWAY,YORBA LINDA,92886,3457,ORANGE,7147772873,CE,28350,R_16,0,3230,52,2017,00,00,00,-117.815962,33.891054,06,059,86832,3172532,21,03,218.02,5017,0639,31080,0,StreetAddress,E,100
CA,CA0159,002,Y,M755,YUBA COUNTY LIBRARY,303 SECOND ST.,MARYSVILLE,95901,6011,YUBA,5307497380,CE,25000,R_16,0,1352,52,2017,00,00,00,-121.587205,39.137145,06,115,46170,75275,22,04,401,5084,0603,49700,0,StreetAddress,E,100
CA,CA0160,002,Y,M809,CORONADO PUBLIC LIBRARY,640 ORANGE AVE.,CORONADO,92118,2232,SAN DIEGO,6195227390,CE,40000,R_16,0,3230,52,2017,00,00,00,-117.176965,32.691083,06,073,16378,3317749,21,03,108,1000,0652,41740,0,StreetAddress,E,100
CA,CA0161,002,Y,M810,IRWINDALE PUBLIC LIBRARY,5050 N. IRWINDALE AVE.,IRWINDALE,91706,2133,LOS ANGELES,6264302229,CE,2831,R_16,0,2000,50,2017,00,00,00,-117.933797,34.104863,06,037,36826,10137915,21,03,4046,1003,0632,31080,0,StreetAddress,E,92.43
CA,CA0162,002,Y,M811,VERNON PUBLIC LIBRARY,4305 SANTA FE AVE.,VERNON,90058,1714,LOS ANGELES,3235838811,CE,1300,R_16,0,-1,-1,2017,00,00,00,-118.230282,34.005187,06,037,82422,10137915,21,03,5324,1066,0640,31080,0,StreetAddress,E,92.43
CA,CA0163,002,Y,M813,BENICIA PUBLIC LIBRARY,150 E. L ST.,BENICIA,94510,3278,SOLANO,7077464343,CE,31700,R_16,0,3050,51,2017,00,00,00,-122.153849,38.052988,06,095,05290,440207,22,04,2520,2000,0605,46700,0,StreetAddress,E,100
CA,CA0164,002,Y,M814,LOS GATOS PUBLIC LIBRARY,100 VILLA AVENUE,LOS GATOS,95030,7035,SANTA CLARA,4083546891,CE,29240,R_16,0,2646,50,2017,00,00,00,-121.97842,37.220226,06,085,44112,1919402,21,03,5070.01,2075,0618,41940,0,StreetAddress,E,100
CA,CA0165,002,Y,M815,A. K. SMILEY PUBLIC LIBRARY,125 W. VINE ST.,REDLANDS,92373,4761,SAN BERNARDINO,9097987565,CE,64636,R_16,0,3303,52,2017,00,00,00,-117.183983,34.054639,06,071,59962,2140096,13,02,81,1040,0631,40140,0,StreetAddress,E,100
CA,CA0166,002,Y,M816,SIGNAL HILL PUBLIC LIBRARY,1770 E. HILL ST.,SIGNAL HILL,90755,3632,LOS ANGELES,5629897323,CE,4238,R_16,0,2046,47,2017,00,00,00,-118.169927,33.797101,06,037,71876,10137915,21,03,5734.02,2010,0647,31080,0,StreetAddress,E,100
CA,CA0167,002,Y,M817,BANNING LIBRARY DISTRICT,21 W. NICOLET ST.,BANNING,92220,4607,RIVERSIDE,9518493192,CE,9583,R_16,0,2403,52,2017,00,00,00,-116.877061,33.928918,06,065,03820,2387741,21,03,441.02,1039,0636,40140,0,StreetAddress,E,100
CA,CA0168,002,Y,M818,BEAUMONT LIBRARY DISTRICT,125 E. EIGHTH ST.,BEAUMONT,92223,5901,RIVERSIDE,9518451357,CE,11700,R_16,0,2452,52,2017,00,00,00,-116.980943,33.932432,06,065,04758,2387741,21,03,440,1010,0636,40140,0,StreetAddress,E,100
CA,CA0168,003,Y,M818,READY TO READ VAN,125 E. EIGHTH ST.,BEAUMONT,92223,5901,RIVERSIDE,9518453222,BS,-4,N_16,1,1280,40,2017,00,00,00,-116.980943,33.932432,06,065,04758,2387741,21,03,440,1010,0636,40140,0,StreetAddress,E,100
CA,CA0169,002,Y,M831,THOUSAND OAKS LIBRARY,1401 E. JANSS RD.,THOUSAND OAKS,91362,2134,VENTURA,8054492660,CE,78464,R_16,0,2912,52,2017,00,00,00,-118.852508,34.199558,06,111,78582,849738,12,02,72.01,2003,0626,37100,0,StreetAddress,E,100
CA,CA0169,004,Y,M831,NEWBURY PARK BRANCH LIBRARY,2331 BORCHARD ROAD,NEWBURY PARK,91320,3254,VENTURA,8054982139,BR,27996,R_16,0,2397,51,2017,00,00,00,-118.927839,34.181523,06,111,78582,849738,12,02,60,3010,0626,37100,0,PointAddress,E,100
CA,CA0192,002,Y,M832,MARIPOSA LIBRARY,4978 10TH STREET,MARIPOSA,95338,M,MARIPOSA,2099662140,CE,8550,R_16,0,1938,51,2017,00,00,00,-119.967535,37.489266,06,043,45932,17410,43,07,1.01,2044,0604,-1,M,PointAddress,E,100
CA,CA0192,003,Y,M832,EL PORTAL LIBRARY,9670 RANCHERIA FLAT ROAD,EL PORTAL,95318,M,MARIPOSA,2093792401,BR,900,R_16,0,700,50,2017,00,00,00,-119.807524,37.673233,06,043,22328,17410,43,07,4,1194,0604,-1,M,StreetName,E,100
CA,CA0192,004,Y,M832,RED CLOUD LIBRARY,10332 C FISKE RD.,COULTERVILLE,95311,M,MARIPOSA,2098783692,BR,2500,R_16,0,816,51,2017,00,00,00,-120.131631,37.746038,06,043,30900,17410,43,07,2,3089,0604,-1,M,StreetAddress,E,90.92
CA,CA0192,005,Y,M832,BASSETT MEMORIAL LIBRARY IN WAWONA,7971 CHILNUALNA FALLS ROAD,WAWONA,95389,M,MARIPOSA,2093756510,BR,1500,R_16,0,800,50,2017,00,00,00,-119.645955,37.547276,06,043,83766,17410,43,07,4,2035,0604,-1,M,PointAddress,E,100
CA,CA0192,006,Y,M832,YOSEMITE LIBRARY,GIRLS CLUB,YOSEMITE NATIONAL PA,95389,M,MARIPOSA,2093724552,BR,324,R_16,0,700,50,2017,00,00,15,-119.719111,37.649734,06,043,M,17410,43,07,3.02,2021,0604,-1,M,Postal,E,72.81
CA,CA0193,002,Y,M874,"FOLSOM PUBLIC LIBRARY, GEORGIA MURRAY BUILDING",411 STAFFORD ST,FOLSOM,95630,2643,SACRAMENTO,9163557374,CE,24000,R_16,0,2338,52,2017,00,00,00,-121.166997,38.680887,06,067,24638,1514460,13,02,84.04,1000,0607,40900,0,StreetAddress,E,100
CA,CA0194,002,Y,M877,ARCHIBALD LIBRARY,7368 ARCHIBALD AVENUE,RANCHO CUCAMONGA,91730,1401,SAN BERNARDINO,9094772720,BR,22500,R_16,0,2850,50,2017,00,00,00,-117.593523,34.120211,06,071,59451,2140096,21,03,20.27,3000,0631,40140,0,PointAddress,E,100
CA,CA0194,003,Y,M877,RANCHO CUCAMONGA BOOKMOBILE,7368 ARCHIBALD,RANCHO CUCAMONGA,91730,1401,SAN BERNARDINO,9094772720,BS,-4,N_16,1,602,45,2017,00,00,00,-117.593525,34.120305,06,071,59451,2140096,21,03,20.27,3000,0631,40140,0,StreetAddress,E,90.92
CA,CA0194,004,Y,M877,PAUL A. BIANE LIBRARY,12505 CULTURAL CENTER DRIVE,RANCHO CUCAMONGA,91739,8546,SAN BERNARDINO,9094772720,BR,23000,R_16,0,2800,50,2017,00,00,00,-117.53191,34.113434,06,071,59451,2140096,21,03,20.34,2035,0631,40140,0,PointAddress,E,100
CA,CA0195,002,Y,M878,LASSEN LIBRARY DISTRICT,1618 MAIN ST.,SUSANVILLE,96130,4515,LASSEN,5302518127,CE,12000,R_16,0,1144,52,2017,00,00,00,-120.649307,40.415554,06,035,77364,30870,33,06,403.04,2011,0601,45000,1,PointAddress,E,100
CA,CA0196,031,Y,M884,RANCHO MIRAGE PUBLIC LIBRARY,71-100 HIGHWAY 111,RANCHO MIRAGE,92270,4123,RIVERSIDE,7603417323,CE,45092,R_16,0,2822,52,2017,00,00,00,-116.422481,33.74857,06,065,59500,2387741,21,03,451.03,2028,0636,40140,0,StreetAddress,E,100
CA,CA0197,001,Y,M900,BELVEDERE-TIBURON LIBRARY,1501 TIBURON BLVD,TIBURON,94920,2530,MARIN,4157892665,CE,10500,R_16,0,3021,52,2017,00,00,00,-122.461746,37.876865,06,041,78666,260651,21,03,1242,2004,0602,41860,0,PointAddress,E,100
CA,CA0198,001,Y,M902,MISSION VIEJO LIBRARY,100 CIVIC CENTER,MISSION VIEJO,92691,5518,ORANGE,9498307100,CE,41500,R_16,0,3021,52,2017,00,00,00,-117.65945,33.595899,06,059,48256,3172532,21,03,320.12,1020,0645,31080,0,PointAddress,E,100
CA,CA0199,001,Y,M911,ALTHA MERRIFIELD - LAKE ELSINORE BRANCH LIBRARY,600 W. GRAHAM,LAKE ELSINORE,92530,3517,RIVERSIDE,9516744517,BR,7500,R_16,0,2151,52,2017,00,00,00,-117.333829,33.669727,06,065,39486,2387741,21,03,430.06,1062,0642,40140,0,StreetAddress,E,90.92
CA,CA0199,002,Y,M911,CANYON LAKE BRANCH LIBRARY,31516 RAILROAD CANYON RD.,CANYON LAKE,92587,9400,RIVERSIDE,9512449181,BR,2711,R_16,0,1458,52,2017,00,00,00,-117.2515,33.673273,06,065,10928,2387741,21,03,427.33,1102,0642,40140,0,PointAddress,E,100
CA,CA0199,003,Y,M911,CATHEDRAL CITY BRANCH LIBRARY,33-520 DATE PALM DR.,CATHEDRAL CITY,92234,4725,RIVERSIDE,7603284262,BR,20037,R_16,0,2228,52,2017,00,00,00,-116.457916,33.804845,06,065,12048,2387741,21,03,9406,2040,0636,40140,0,StreetAddress,E,100
CA,CA0199,004,Y,M911,COACHELLA BRANCH LIBRARY,1538 SEVENTH ST.,COACHELLA,92236,1725,RIVERSIDE,7603985148,BR,3829,R_16,0,2024,52,2017,00,00,00,-116.175416,33.678286,06,065,14260,2387741,21,03,457.07,1038,0636,40140,0,PointAddress,E,100
CA,CA0199,005,Y,M911,DESERT HOT SPRINGS BRANCH LIBRARY,11691 WEST DR.,DESERT HOT SPRINGS,92240,3654,RIVERSIDE,7603295926,BR,3527,R_16,0,1927,52,2017,00,00,00,-116.510151,33.96314,06,065,18996,2387741,31,03,445.09,1041,0636,40140,0,StreetAddress,E,100
CA,CA0199,006,Y,M911,GLEN AVON BRANCH LIBRARY,9244 GALENA,RIVERSIDE,92509,3044,RIVERSIDE,9516858121,BR,19996,R_16,0,1966,52,2017,00,00,00,-117.485262,34.004486,06,065,37692,2387741,21,03,405.01,2007,0641,40140,0,StreetAddress,E,90.92
CA,CA0199,007,Y,M911,HIGHGROVE BRANCH LIBRARY,530 W CENTER ST,RIVERSIDE,92507,1428,RIVERSIDE,9516821507,BR,7871,R_16,0,1818,52,2017,00,00,15,-117.323882,34.015648,06,065,33574,2387741,21,03,423,2019,0641,40140,0,PointAddress,E,95.78
CA,CA0199,008,Y,M911,IDYLLWILD BRANCH LIBRARY,54401 VILLAGE CENTER DR,IDYLLWILD,92549,M,RIVERSIDE,9516592300,BR,6000,R_16,0,2054,52,2017,00,00,00,-116.71303,33.744018,06,065,36203,2387741,42,08,444.05,1022,0636,40140,0,PointAddress,E,100
CA,CA0199,009,Y,M911,LA QUINTA BRANCH LIBRARY,78-225 CALLE TAMPICO,LA QUINTA,92253,M,RIVERSIDE,7605644767,BR,19000,R_16,0,2589,52,2017,00,00,00,-116.299367,33.678115,06,065,40354,2387741,21,03,451.2,3010,0636,40140,0,StreetAddress,E,100
CA,CA0199,010,Y,M911,LAKE TAMARISK LIBRARY,43880 LAKE TAMARISK DR.,DESERT CENTER,92239,M,RIVERSIDE,7602273273,BR,2055,R_16,0,1052,52,2017,00,00,00,-115.39495,33.73873,06,065,18982,2387741,43,08,469,1460,0636,40140,0,Postal,E,100
CA,CA0199,011,Y,M911,MAX T. MCCANDLESS BRANCH LIBRARY INDIO,200 CIVIC CENTER MALL,INDIO,92201,4451,RIVERSIDE,7603472383,BR,17760,R_16,0,2046,52,2017,00,00,00,-116.219397,33.720214,06,065,36448,2387741,21,03,495,1008,0636,40140,0,StreetAddress,E,100
CA,CA0199,012,Y,M911,MECCA-NORTH SHORE BRANCH LIBRARY,91260 AVENUE 66,MECCA,92254,M,RIVERSIDE,7603962363,BR,4992,R_16,0,2056,52,2017,00,00,00,-115.936139,33.532439,06,065,52302,2387741,32,03,456.04,3301,0636,40140,0,Postal,E,100
CA,CA0199,013,Y,M911,NORCO BRANCH LIBRARY,3954 OLD HAMNER,NORCO,92860,1270,RIVERSIDE,9517355329,BR,8192,R_16,0,2328,52,2017,00,00,00,-117.557171,33.939066,06,065,51560,2387741,21,03,407.02,1010,0642,40140,0,StreetAddress,E,90.92
CA,CA0199,014,Y,M911,NUVIEW BRANCH LIBRARY,29990 LAKEVIEW RD.,NUEVO,92567,9180,RIVERSIDE,9519280769,BR,2160,R_16,0,992,52,2017,00,00,00,-117.128455,33.8241,06,065,39836,2387741,41,08,427.19,2002,0642,40140,0,StreetAddress,E,90.92
CA,CA0199,015,Y,M911,PALM DESERT BRANCH LIBRARY,73-300 FRED WARING DR.,PALM DESERT,92260,2870,RIVERSIDE,7603466552,BR,20000,R_16,0,2993,52,2017,00,00,00,-116.386657,33.728838,06,065,55184,2387741,21,03,451.18,1040,0636,40140,0,StreetAddress,E,100
CA,CA0199,016,Y,M911,PERRIS BRANCH LIBRARY,163 E. SAN JACINTO,PERRIS,92570,1936,RIVERSIDE,9516572358,BR,20172,R_16,0,2606,52,2017,00,00,00,-117.227043,33.786524,06,065,56700,2387741,21,03,428,3035,0641,40140,0,PointAddress,E,98.53
CA,CA0199,017,Y,M911,ROBIDOUX BRANCH LIBRARY,5840 MISSION BLVD,RIVERSIDE,92509,4256,RIVERSIDE,9516825485,BR,24221,R_16,0,2612,52,2017,00,00,00,-117.414053,34.000415,06,065,37692,2387741,21,03,403.01,3000,0641,40140,0,PointAddress,E,100
CA,CA0199,018,Y,M911,SAN JACINTO BRANCH LIBRARY,500 IDYLLWILD DR.,SAN JACINTO,92583,2615,RIVERSIDE,9516548635,BR,10000,R_16,0,2813,52,2017,00,00,00,-116.965158,33.794116,06,065,67112,2387741,22,03,436.02,2000,0636,40140,0,StreetAddress,E,100
CA,CA0199,019,Y,M911,SUN CITY BRANCH LIBRARY,26982 CHERRY HILLS BLVD.,SUN CITY,92586,2576,RIVERSIDE,9516793534,BR,10500,R_16,0,2512,52,2017,00,00,00,-117.189276,33.711053,06,065,46842,2387741,21,03,427.11,1018,0642,40140,0,StreetAddress,E,100
CA,CA0199,020,Y,M911,GRACE MELLMAN LIBRARY,41000 COUNTY CENTER,TEMECULA,92591,6023,RIVERSIDE,9516006262,BR,15350,R_16,0,2086,52,2017,00,00,00,-117.161182,33.52774,06,065,78120,2387741,12,02,496,3012,0642,40140,0,StreetAddress,E,90.92
CA,CA0199,021,Y,M911,VALLE VISTA LIBRARY,25757 FAIRVIEW AVE.,HEMET,92544,5339,RIVERSIDE,9519272611,BR,4960,R_16,0,2239,52,2017,00,00,00,-116.893173,33.7475,06,065,81708,2387741,22,03,437.03,2024,0636,40140,0,PointAddress,E,100
CA,CA0199,022,Y,M911,COACHELLA VALLEY BOOKMOBILE,200 CIVIC CENTER MALL,INDIO,92201,4451,RIVERSIDE,7603472395,BS,-4,N_16,1,1028,52,2017,00,00,00,-116.219397,33.720214,06,065,36448,2387741,21,03,495,1008,0636,40140,0,StreetAddress,E,100
CA,CA0199,023,Y,M911,ANZA VALLEY COMMUNITY LIBRARY,57430 MITCHELL RD,ANZA,92539,9289,RIVERSIDE,9517634216,BR,5400,R_16,0,1739,52,2017,00,00,00,-116.659893,33.569845,06,065,02294,2387741,42,08,444.02,2126,0636,40140,0,StreetAddress,E,100
CA,CA0199,024,Y,M911,CALIMESA LIBRARY,974 CALIMESA BLVD,CALIMESA,92320,1139,RIVERSIDE,9097959807,BR,2400,R_16,0,2030,52,2017,00,00,00,-117.061138,34.001531,06,065,09864,2387741,21,03,438.02,2004,0636,40140,0,StreetAddress,E,100
CA,CA0199,025,Y,M911,THOUSAND PALMS LIBRARY,31-189 ROBERT RD.,THOUSAND PALMS,92276,3368,RIVERSIDE,7603431556,BR,5288,R_16,0,2040,52,2017,00,00,00,-116.39687,33.822291,06,065,78596,2387741,41,08,445.05,1000,0636,40140,0,StreetAddress,E,100
CA,CA0199,026,Y,M911,WOODCREST COMMUNITY LIBRARY,16625 KRAMERIA,RIVERSIDE,92504,5767,RIVERSIDE,9517897324,BR,10082,R_16,0,2226,52,2017,00,00,00,-117.369765,33.879834,06,065,86244,2387741,21,03,420.03,2000,0642,40140,0,StreetAddress,E,90.92
CA,CA0199,027,Y,M911,WILDOMAR LIBRARY,34303 MISSION TRAIL,WILDOMAR,92595,8436,RIVERSIDE,9514713855,BR,5578,R_16,0,2249,52,2017,00,06,00,-117.290154,33.623559,06,065,85446,2387741,21,03,464.03,3002,0642,40140,0,PointAddress,E,100
CA,CA0199,028,Y,M911,PALOMA VALLEY LIBRARY,31375 BRADLEY ROAD,MENIFEE,92584,9368,RIVERSIDE,9513013682,BR,5589,R_16,0,1518,52,2017,00,00,00,-117.188757,33.664236,06,065,46842,2387741,41,08,427.43,1011,0642,40140,0,StreetAddress,E,100
CA,CA0199,029,Y,M911,EL CERRITO PUBLIC LIBRARY,7581 RUDELL ROAD,CORONA,92881,4279,RIVERSIDE,9512705012,BR,5000,R_16,0,1114,52,2017,00,00,00,-117.525799,33.836114,06,065,21810,2387741,21,03,419.09,3000,0642,40140,0,StreetAddress,E,100
CA,CA0199,030,Y,M911,WEST COUNTY BOOKMOBILE,163 E. SAN JACINTO,PERRIS,92570,1936,RIVERSIDE,9092382444,BS,-4,N_16,1,633,40,2017,00,06,07,-117.227043,33.786524,06,065,56700,2387741,21,03,428,3035,0641,40140,0,PointAddress,E,98.53
CA,CA0199,031,Y,M911,VICK KNIGHT COMMUNITY LIBRARY,32593 RIVERSIDE DR,LAKE ELSINORE,92530,7802,RIVERSIDE,9516787083,BR,10000,R_16,0,1706,52,2017,00,00,00,-117.379449,33.670277,06,065,39486,2387741,21,03,430.03,1001,0642,40140,0,StreetAddress,E,100
CA,CA0199,032,Y,M911,TEMECULA PUBLIC LIBRARY,30600 PAUBA ROAD,TEMECULA,92592,6206,RIVERSIDE,9516938900,BR,34000,R_16,0,3160,52,2017,00,00,00,-117.123327,33.496498,06,065,78120,2387741,12,02,432.22,2001,0650,40140,0,PointAddress,E,100
CA,CA0199,033,Y,M911,HOME GARDENS LIBRARY,3785 NEECE STREET,CORONA,92879,2063,RIVERSIDE,9512792148,BR,12463,R_16,0,2512,52,2017,00,00,00,-117.526557,33.875322,06,065,34302,2387741,21,03,414.1,1013,0642,40140,0,StreetAddress,E,92.43
CA,CA0199,034,Y,M911,EASTVALE COMMUNITY LIBRARY,7447 SCHOLAR WAY,EASTVALE,92880,4019,RIVERSIDE,9512731520,BR,6270,R_16,0,1469,52,2017,00,00,07,-117.567064,33.952942,06,065,21230,2387741,21,03,406.13,2032,0642,40140,0,PointAddress,E,100
CA,CA0199,035,Y,M911,ROMOLAND COMMUNITY LIBRARY,26000 BRIGGS ROAD,ROMOLAND,92585,3230,RIVERSIDE,9513252090,BR,6600,R_16,0,1016,52,2017,00,00,00,-117.136485,33.741746,06,065,34316,2387741,41,08,427.23,1027,0642,40140,0,StreetAddress,E,96.16
CA,CA0199,036,Y,M911,CABAZON LIBRARY,50425 CARMEN AVE,CABAZON,92230,M,RIVERSIDE,9518498234,BR,6490,R_16,0,2038,52,2017,00,00,00,-116.782399,33.910625,06,065,09360,2387741,41,08,438.13,2161,0636,40140,0,StreetAddress,E,100
CA,CA0199,037,Y,M911,MEAD VALLEY PUBLIC LIBRARY,21580 OAKWOOD STREET,PERRIS,92570,5920,RIVERSIDE,9519434727,BR,22827,R_16,0,2038,52,2017,00,00,00,-117.286203,33.833552,06,065,46646,2387741,21,03,429.04,3011,0641,40140,0,StreetAddress,E,100
CA,CA0200,001,Y,M917,MORENO VALLEY PUBLIC LIBRARY,25480 ALESSANDRO BLVD,MORENO VALLEY,92553,4318,RIVERSIDE,9514133880,CE,16000,R_16,0,3283,51,2017,00,00,00,-117.21813,33.917441,06,065,49270,2387741,21,03,425.21,2007,0641,40140,0,StreetAddress,E,100
CA,CA0201,001,Y,M918,CALABASAS CITY LIBRARY,200 CIVIC CENTER WAY,CALABASAS,91302,4114,LOS ANGELES,8182257616,CE,27000,R_16,0,2182,51,2017,00,00,00,-118.647128,34.15349,06,037,09598,10137915,21,03,8002.04,1022,0633,31080,0,StreetAddress,E,100
CA,CA0202,001,Y,M919,MURRIETA PUBLIC LIBRARY,8 TOWN SQUARE,MURRIETA,92562,7921,RIVERSIDE,9513042665,CE,25000,R_16,0,2303,52,2017,00,00,00,-117.21184,33.558444,06,065,50076,2387741,21,03,498,1007,0642,40140,0,StreetAddress,E,98.88
CA,CA0206,001,Y,M930,PLEASANTON PUBLIC LIBRARY,400 OLD BERNAL AVE.,PLEASANTON,94566,7020,ALAMEDA,9259313400,CE,30000,R_16,0,3224,52,2017,00,00,00,-121.881037,37.65773,06,001,57792,1647704,13,02,4506.07,1031,0615,41860,0,PointAddress,E,100
CA,CA0207,001,Y,M136,VICTORVILLE CITY LIBRARY,15011 CIRCLE DRIVE,VICTORVILLE,92395,3914,SAN BERNARDINO,7602454222,CE,9000,R_16,0,3100,52,2017,00,00,00,-117.304002,34.523718,06,071,82590,2140096,12,02,99.13,1035,0608,40140,0,StreetAddress,E,100
CA,CA0208,001,Y,M173,MOORPARK CITY LIBRARY,699 MOORPARK AVENUE,MOORPARK,93021,1115,VENTURA,8055176370,CE,7700,R_16,0,2914,52,2017,00,00,00,-118.882178,34.286361,06,111,49138,849738,41,08,76.06,1017,0626,37100,0,StreetAddress,E,100
CA,CA0209,001,Y,M879,CAMARILLO PUBLIC LIBRARY,4101 LAS POSAS RD,CAMARILLO,93010,2539,VENTURA,8053885222,CE,65000,R_16,0,3289,52,2017,00,00,00,-119.015805,34.242205,06,111,10046,849738,13,02,52.02,2037,0626,37100,0,StreetAddress,E,100
CA,CA0210,001,Y,M800,CANYON COUNTRY LIBRARY,18601 SOLEDAD CYN. RD.,SANTA CLARITA,91351,3726,LOS ANGELES,6612590750,BR,17000,R_16,0,3176,52,2017,00,00,00,-118.459261,34.416094,06,037,69088,10137915,21,03,9200.35,5015,0625,31080,0,StreetAddress,E,100
CA,CA0210,002,Y,M800,NEWHALL LIBRARY,24500 MAIN ST.,SANTA CLARITA,91321,2827,LOS ANGELES,6612590750,BR,30100,R_16,0,3176,52,2017,00,00,00,-118.52987,34.381554,06,037,69088,10137915,21,03,9203.36,4018,0625,31080,0,StreetAddress,E,100
CA,CA0210,003,Y,M800,VALENCIA LIBRARY,23743 VALENCIA BLVD.,SANTA CLARITA,91355,2105,LOS ANGELES,6612590750,BR,23966,R_16,0,3176,52,2017,00,00,00,-118.550335,34.415006,06,037,69088,10137915,21,03,9203.29,1019,0625,31080,0,StreetAddress,E,100
CA,CA0211,001,Y,M253,SIMI VALLEY PUBLIC LIBRARY,2969 TAPO CANYON RD,SIMI VALLEY,93063,2117,VENTURA,8055261735,CE,35000,R_16,0,2860,52,2017,00,00,00,-118.717696,34.289272,06,111,72016,849738,22,04,85,3098,0625,37100,0,StreetAddress,E,100
CO,CO0001,003,Y,FSCS0001-003,YORK STREET BRANCH LIBRARY,8990 YORK STREET,THORNTON,80229,4663,ADAMS,3032882001,BR,9388,R_16,0,2032,52,2017,00,00,00,-104.959046,39.85814,08,001,77290,498187,21,03,91.01,1021,0807,19740,0,PointAddress,E,100
CO,CO0001,004,Y,FSCS0001-004,BENNETT BRANCH LIBRARY,495 7TH STREET,BENNETT,80102,8125,ADAMS,3036443303,BR,7500,R_16,0,2029,51,2017,00,00,00,-104.425467,39.75904,08,001,06090,498187,42,08,84.01,2104,0804,19740,0,PointAddress,E,100
CO,CO0001,005,Y,FSCS001-005,BRIGHTON BRANCH LIBRARY,327 EAST BRIDGE STREET,BRIGHTON,80601,2018,ADAMS,3034053230,BR,20000,R_16,0,2995,50,2017,00,00,00,-104.818632,39.986818,08,001,08675,498187,21,03,86.03,1060,0806,19740,0,PointAddress,E,100
CO,CO0001,006,Y,FSCS0001-006,COMMERCE CITY BRANCH LIBRARY,7185 MONACO,COMMERCE CITY,80022,2051,ADAMS,3032870063,BR,10000,R_16,0,2032,51,2017,00,00,00,-104.91271,39.826886,08,001,16495,498187,21,03,87.05,4000,0807,19740,0,StreetAddress,E,90.92
CO,CO0001,007,Y,FSCS0001-007,HURON STREET BRANCH LIBRARY,9417 NORTH HURON STREET,THORNTON,80206,M,ADAMS,3034527534,BR,25000,R_16,0,3015,50,2017,00,00,00,-104.956827,39.738415,08,031,20000,693060,11,01,37.02,4002,0801,19740,0,Postal,E,100
CO,CO0001,008,Y,FSCS0001-008,PERL MACK BRANCH LIBRARY,7611 HILLTOP CIRCLE,DENVER,80221,3405,ADAMS,3034283576,BR,10000,R_16,0,2024,52,2017,00,00,00,-105.001303,39.833519,08,001,69810,498187,21,03,93.08,4004,0807,19740,0,StreetAddress,E,100
CO,CO0001,010,Y,FSCS0001-010,RANGEVIEW LD BOOKMOBILE,10530 NORTH HURON STREET,NORTHGLENN,80234,4011,ADAMS,3032882001,BS,-4,N_16,1,498,48,2017,00,00,00,-104.996635,39.887201,08,001,54330,498187,21,03,93.27,2006,0807,19740,0,PointAddress,E,100
CO,CO0001,012,Y,CO0001-012,WRIGHT FARMS,5877 EAST 120TH AVENUE,THORNTON,80602,8054,ADAMS,3034053200,BR,45000,R_16,0,3229,52,2017,00,00,00,-104.919153,39.914055,08,001,77290,498187,21,03,85.49,1039,0807,19740,0,StreetAddress,E,100
CO,CO0003,002,Y,FSCS0003,AKRON PUBLIC LIBRARY,302 MAIN AVENUE,AKRON,80720,1437,WASHINGTON,9703456818,CE,2500,R_16,0,1976,52,2017,00,00,00,-103.212777,40.161219,08,121,00925,4908,43,07,9242,2020,0804,-1,M,StreetAddress,E,100
