STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,MAT_CENT,MAT_TYPE,CBSA,MICROF
AZ,AZ0036,006,BR-APPALOOSA,APPALOOSA LIBRARY,7377 E SILVERSTONE DRIVE,SCOTTSDALE,85255,3664,MARICOPA,4803127323,BR,CC,21500,R_11,0,R_11,2619,R_11,52,R_11,2012,00,00,00,-111.922066,33.6954,04,013,65000,3868525,12,2168.409912,2003,0406,0,1,38060,0
AZ,AZ0038,002,CE-TEMPE,TEMPE PUBLIC LIBRARY,3500 SOUTH RURAL ROAD,TEMPE,85282,5482,MARICOPA,4803505500,CE,NC,100000,R_11,0,R_11,2912,R_11,52,R_11,2012,00,00,00,-111.926402,33.390202,04,013,73000,3868525,12,3198,6000,0409,0,1,38060,0
AZ,AZ0039,002,CE-TOLLESON,TOLLESON PUBLIC LIBRARY,9555 W. VAN BUREN ST,TOLLESON,85353,2816,MARICOPA,6239362746,CE,NC,4000,R_11,0,R_11,2490,R_11,52,R_11,2012,00,00,00,-112.265112,33.450267,04,013,74190,3868525,21,830,1020,0407,0,1,38060,0
AZ,AZ0040,002,CE-WICKENBURG,WICKENBURG PUBLIC LIBRARY,164 E. APACHE STREET,WICKENBURG,85390,2457,MARICOPA,9286842665,CE,NC,9428,R_11,0,R_11,2125,R_11,48,R_11,2012,00,00,00,-112.729786,33.970243,04,013,82740,3868525,32,405.019989,1022,0404,0,5,38060,0
AZ,AZ0042,002,BR-BULLHEAD,BULLHEAD CITY BRANCH LIBRARY,1170 EAST HANCOCK ROAD,BULLHEAD CITY,86442,5940,MOHAVE,9287580714,BR,NO,8703,R_11,0,R_11,2806,R_11,52,R_11,2012,00,00,00,-114.606512,35.107924,04,015,08220,202592,33,9517,1003,0404,0,1,29420,0
AZ,AZ0042,003,BR-HAVASU,LAKE HAVASU BRANCH LIBRARY,1770 N MCCULLOCH BLVD,LAKE HAVASU CITY,86403,6559,MOHAVE,9284530718,BR,CC,32000,R_11,0,R_11,2806,R_11,52,R_11,2012,00,00,00,-114.339413,34.477058,04,015,39370,202592,33,9531,1010,0404,0,1,29420,0
AZ,AZ0042,004,BR-MEADVIEW,MEADVIEW COMMUNITY LIBRARY,149 E. MEADVIEW BLVD,MEADVIEW,86444,0187,MOHAVE,9285642535,BR,NC,1440,R_11,0,R_11,1034,R_11,52,R_11,2012,00,00,00,-114.067756,36.002212,04,015,45285,202592,43,9504.019531,3851,0404,0,1,29420,0
AZ,AZ0042,005,BR-DOLAN,DOLAN SPRINGS LIBRARY,16140 PIERCE FERRY ROAD,DOLAN SPRINGS,86441,0427,MOHAVE,9287674292,BR,NC,1880,R_11,0,R_11,1021,R_11,52,R_11,2012,00,00,00,-114.190192,35.677798,04,015,00000,202592,43,9504.009766,2001,0404,0,1,29420,0
AZ,AZ0042,006,BR-GSHORES,GOLDEN SHORES/TOPOCK COMMUNITY LIBRARY,13136 S GOLDEN SHORES PARKWAY,TOPOCK,86436,1086,MOHAVE,9287682235,BR,NO,1128,R_11,0,R_11,770,R_11,52,R_11,2012,00,00,00,-114.482801,34.778592,04,015,28190,202592,42,9550,1054,0404,0,1,29420,0
AZ,AZ0042,009,BR-SMOHAVE,SOUTH MOHAVE VALLEY COMMUNITY LIBRARY,"8045 HIGHWAY 95, SUITE D",MOHAVE VALLEY,86440,5661,MOHAVE,9287681151,BR,NC,1586,R_11,0,R_11,1023,R_11,52,R_11,2012,00,00,00,-114.597799,34.922072,04,015,83570,202592,42,9405.009766,2000,0404,0,5,29420,0
AZ,AZ0042,010,BR-KINGMAN,KINGMAN BRANCH LIBRARY,3269 N. BURBANK ST.,KINGMAN,86409,7000,MOHAVE,9286922665,BR,CC,15000,R_11,0,R_11,2806,R_11,52,R_11,2012,00,00,00,-114.029171,35.22287,04,015,37620,202592,33,9539,1104,0404,0,1,29420,0
AZ,AZ0042,011,BR-CHLORIDE,CHLORIDE COMMUNITY LIBRARY,4901 PAY ROLL,CHLORIDE,86431,0111,MOHAVE,9285652200,BR,NC,720,R_11,0,R_11,872,R_11,52,R_11,2012,00,00,00,-114.031164,35.195804,04,015,37620,202592,33,9538,1124,0404,X,14,29420,0
AZ,AZ0042,012,BR-VALLE,VALLE VISTA COMMUNITY LIBRARY,"7264 CONCHO DRIVE, SUITE B",KINGMAN,86401,9466,MOHAVE,9286927662,BR,NC,1440,R_11,0,R_11,768,R_11,52,R_11,2012,00,00,00,-113.85585,35.38307,04,015,78865,202592,43,9504.019531,1118,0404,0,5,29420,0
AZ,AZ0042,013,BR-GVALLEY,GOLDEN VALLEY COMMUNITY LIBRARY,3417 N. VERDE ROAD,GOLDEN VALLEY,86413,8115,MOHAVE,9285652989,BR,NC,1880,R_11,0,R_11,777,R_11,52,R_11,2012,00,00,00,-114.218488,35.22988,04,015,28195,202592,42,9506,2014,0404,0,1,29420,0
AZ,AZ0042,014,BM-BOOKS,BOOKS BY MAIL,"2153 GORDON AVE, STE. F",KINGMAN,86409,2561,MOHAVE,8005258987,BM,NC,-3,U_11,0,R_11,2806,R_11,0,R_11,2012,00,00,00,-114.027411,35.239405,04,015,00000,202592,33,9539,1027,0404,0,1,29420,0
AZ,AZ0042,015,BS-MOHAVEBM,MCLD BOOKMOBILE,2153 GORDON AVENUE SUITE F,KINGMAN,86409,7000,MOHAVE,9282794233,BS,CC,-3,U_11,2,R_11,600,R_11,52,R_11,2012,00,00,00,-114.027411,35.239405,04,015,00000,202592,33,9539,1027,0404,0,1,29420,0
AZ,AZ0048,002,CE-WHITERIVER,WHITERIVER PUBLIC LIBRARY,100 EAST WALNUT STREET,WHITERIVER,85941,0370,NAVAJO,9283384884,CE,NO,1424,R_11,0,R_11,1533,R_11,32,R_11,2012,00,00,00,-109.96402,33.837029,04,017,82530,107174,33,9403.019531,1040,0401,0,1,43320,1
AZ,AZ0048,005,BR-CIBECUE,CIBECUE COMMUNITY LIBRARY,6 WEST 3RD STREET,CIBECUE,85911,M,NAVAJO,9283322621,BR,NO,1188,R_11,0,R_11,-1,U_11,-1,U_11,2012,00,00,00,-110.484766,34.04959,04,017,13400,107174,43,9401,2160,0401,X,15,43320,1
AZ,AZ0048,006,BR-MCNARY,MCNARY COMMUNITY LIBRARY,14 CADY STREET,MCNARY,85930,9997,APACHE,9283342116,BR,NO,675,R_11,0,R_11,160,R_11,5,R_11,2012,00,00,00,-109.853476,34.073518,04,001,43430,72327,41,9705.019531,3928,0401,X,14,0,.
AZ,AZ0050,002,CE-PINAL,PINAL COUNTY LIBRARY DISTRICT,92 W BUTTE AVE.,FLORENCE,85132,2974,PINAL,5208666457,CE,NC,2960,R_11,0,R_11,2259,R_11,52,R_11,2012,00,00,00,-111.388533,33.031378,04,021,23760,383553,32,9.010000229,1099,0404,0,1,38060,0
AZ,AZ0050,016,BR-AZCITY,ARIZONA CITY COMMUNITY LIBRARY,13254 SUNLAND GIN RD.,ARIZONA CITY,85123,M,PINAL,5204665565,BR,NC,3200,R_11,0,R_11,2184,R_11,52,R_11,2012,00,00,00,-111.67111,32.759666,04,021,03530,383553,32,21.01000023,2000,0401,0,1,38060,0
AZ,AZ0050,017,BR-ORACLE,ORACLE PUBLIC LIBRARY,565 E. AMERICAN AVE.,ORACLE,85623,M,PINAL,5208962121,BR,NC,1936,R_11,0,R_11,2466,R_11,52,R_11,2012,00,00,15,-110.767838,32.610734,04,021,51180,383553,42,22,3026,0401,0,1,38060,0
AZ,AZ0050,018,BR-SANMANUEL,SAN MANUEL PUBLIC LIBRARY,108 5TH AVE.,SAN MANUEL,85631,1155,PINAL,5203854470,BR,NC,1936,R_11,0,R_11,2496,R_11,52,R_11,2012,00,00,00,-110.633775,32.609189,04,021,63540,383553,32,7,1079,0401,0,1,38060,0
AZ,AZ0064,002,BR-SALAZAR,SALAZAR-AJO BRANCH LIBRARY,33 NORTH PLAZA STREET,AJO,85321,2463,PIMA,5203876075,BR,NC,5000,R_11,0,R_11,2810,R_11,52,R_11,2012,00,00,00,-112.860889,32.372588,04,019,00870,987573,33,4704,3036,0403,0,1,46060,0
AZ,AZ0064,003,BR-CAVIGLIA,CAVIGLIA-ARIVACA BRANCH LIBRARY,17050 W ARIVACA ROAD,ARIVACA,85601,M,PIMA,5205945235,BR,NC,2500,R_11,0,R_11,2036,R_11,52,R_11,2012,00,00,00,-111.324912,31.575748,04,019,03320,987573,43,43.15999985,3229,0403,0,1,46060,0
AZ,AZ0064,004,BR-DEWHIRST,DEWHIRST-CATALINA BRANCH LIBRARY,"15631 N. ORACLE ROAD, NO. 199",TUCSON,85739,8691,PIMA,5205945240,BR,CC,2500,R_11,0,R_11,2410,R_11,52,R_11,2012,00,00,00,-110.924507,32.490145,04,019,11160,987573,41,47.15999985,1027,0401,0,1,46060,0
AZ,AZ0064,005,BR-ECKSTROM,ECKSTROM-COLUMBUS BRANCH LIBRARY,4350 EAST 22ND STREET,TUCSON,85711,5706,PIMA,5205945285,BR,CC,10000,R_11,0,R_11,2960,R_11,52,R_11,2012,00,00,00,-110.89958,32.206894,04,019,77000,987573,11,35.00999832,6001,0402,0,1,46060,0
AZ,AZ0064,006,BR-ELPUEBLO,EL PUEBLO BRANCH LIBRARY,101 WEST IRVINGTON ROAD,TUCSON,85714,3050,PIMA,5205945253,BR,CC,3500,R_11,0,R_11,2457,R_11,52,R_11,2012,00,00,00,-110.969355,32.163241,04,019,77000,987573,11,38.02000046,4000,0403,0,1,46060,0
AZ,AZ0064,007,BR-ELRIO,EL RIO BRANCH LIBRARY,1390 W. SPEEDWAY,TUCSON,85745,2324,PIMA,5205945245,BR,CC,1000,R_11,0,R_11,2057,R_11,52,R_11,2012,00,00,00,-110.994814,32.235798,04,019,77000,987573,11,12,1042,0403,0,1,46060,0
AZ,AZ0064,009,BR-JOYNER,JOYNER-GREEN VALLEY BRANCH LIBRARY,601 NORTH LA CANADA DRIVE,GREEN VALLEY,85614,3496,PIMA,5205945295,BR,NC,12000,R_11,0,R_11,2765,R_11,52,R_11,2012,00,00,00,-110.99501,31.87956,04,019,29710,987573,32,43.31000137,1037,0402,0,1,46060,0
AZ,AZ0064,010,BR-HIMMEL,HIMMEL PARK BRANCH LIBRARY,1035 NORTH TREAT AVENUE,TUCSON,85716,4100,PIMA,5205945305,BR,CC,5650,R_11,0,R_11,2960,R_11,52,R_11,2012,00,00,00,-110.931126,32.234606,04,019,77000,987573,11,6,2003,0402,0,1,46060,0
AZ,AZ0064,011,BR-GEASA,GEASA-MARANA BRANCH LIBRARY,13370 LON ADAMS ROAD,MARANA,85653,9050,PIMA,5205945255,BR,NC,2900,R_11,0,R_11,2034,R_11,52,R_11,2012,00,00,00,-111.208324,32.449152,04,019,44270,987573,42,44.29999924,2025,0401,0,1,46060,0
AZ,AZ0064,012,BR-MISSION,MISSION BRANCH LIBRARY,3770 SOUTH MISSION ROAD,TUCSON,85713,5625,PIMA,5205945325,BR,CC,10400,R_11,0,R_11,2960,R_11,52,R_11,2012,00,00,00,-111.00337,32.178542,04,019,77000,987573,11,25.03000069,1000,0403,0,1,46060,0
AZ,AZ0064,013,BR-NANINI,NANINI BRANCH LIBRARY,7300 NORTH SHANNON ROAD,TUCSON,85741,2137,PIMA,5205945365,BR,CC,15000,R_11,0,R_11,2960,R_11,52,R_11,2012,00,00,00,-111.029791,32.339491,04,019,10670,987573,21,46.25999832,1000,0402,0,1,46060,0
AZ,AZ0064,014,BR-SAMLENA,SAM LENA-SOUTH TUCSON BRANCH LIBRARY,1607 SOUTH 6TH AVENUE,TUCSON,85713,2803,PIMA,5205945265,BR,CC,4800,R_11,0,R_11,2558,R_11,52,R_11,2012,00,00,00,-110.96843,32.202538,04,019,68850,987573,21,23,3002,0403,0,1,46060,0
AZ,AZ0064,015,BR-VALENCIA,VALENCIA BRANCH LIBRARY,202 WEST VALENCIA ROAD,TUCSON,85706,6822,PIMA,5205945390,BR,CC,16050,R_11,0,R_11,2960,R_11,52,R_11,2012,00,00,00,-110.972207,32.134126,04,019,77000,987573,11,37.04000092,2017,0403,0,1,46060,0
AZ,AZ0064,016,BR-MURPHY,MURPHY-WILMOT BRANCH LIBRARY,530 NORTH WILMOT ROAD,TUCSON,85711,2679,PIMA,5205945420,BR,CC,19000,R_11,0,R_11,2893,R_11,51,R_11,2012,00,00,00,-110.857823,32.227582,04,019,77000,987573,11,40.68000031,1006,0402,0,1,46060,0
AZ,AZ0064,017,BR-WOODS,WOODS MEMORIAL BRANCH LIBRARY,3455 NORTH 1ST STREET,TUCSON,85719,1894,PIMA,5205945445,BR,CC,16650,R_11,0,R_11,2960,R_11,52,R_11,2012,00,00,00,-110.961038,32.269885,04,019,77000,987573,11,26.02000046,2004,0402,4,15,46060,0
AZ,AZ0064,018,BS-READRUN,BOOKMOBILE-READRUNNERS,101 N. STONE AVE AVE,TUCSON,85701,1520,PIMA,5205945416,BS,CC,-3,U_11,1,R_11,324,R_11,52,R_11,2012,00,00,00,-110.971512,32.223509,04,019,77000,987573,11,1,2003,0403,4,14,46060,0
AZ,AZ0064,019,BR-DUSENBERRY,DUSENBERRY-RIVER BRANCH LIBRARY,"5605 EAST RIVER ROAD, NO.105",TUCSON,85750,1900,PIMA,5205945345,BR,CC,10000,R_11,0,R_11,2960,R_11,52,R_11,2012,00,00,00,-110.873673,32.273412,04,019,11230,987573,21,47.20999908,3002,0402,0,1,46060,0
AZ,AZ0064,020,BR-KIRKBEAR,KIRK-BEAR CANYON BRANCH LIBRARY,8959 EAST TANQUE VERDE ROAD,TUCSON,85749,9504,PIMA,5205945275,BR,CC,11000,R_11,0,R_11,2960,R_11,52,R_11,2012,00,00,00,-110.801205,32.258239,04,019,77000,987573,11,40.52999878,1015,0402,0,1,46060,0
AZ,AZ0064,021,CE-JOEL,JOEL D. VALDEZ MAIN LIBRARY,101 N. STONE AVE,TUCSON,85701,1520,PIMA,5205945500,CE,CC,100000,R_11,0,R_11,3061,R_11,52,R_11,2012,00,00,00,-110.971512,32.22351,04,019,77000,987573,11,1,2003,0403,0,1,46060,0
AZ,AZ0064,022,BR-MILLER,MILLER-GOLF LINKS BRANCH LIBRARY,9640 E GOLF LINKS RD,TUCSON,85730,1460,PIMA,5205945355,BR,CC,10000,R_11,0,R_11,2960,R_11,52,R_11,2012,00,00,00,-110.786654,32.191717,04,019,77000,987573,11,40.56999969,1003,0402,0,1,46060,0
AZ,AZ0064,023,BR-SANTAROSA,SANTA ROSA BRANCH LIBRARY,1075 SOUTH 10TH AVENUE,TUCSON,85701,2900,PIMA,5205945260,BR,CC,7000,R_11,0,R_11,2238,R_11,52,R_11,2012,00,00,00,-110.974594,32.208635,04,019,77000,987573,11,9,2016,0403,0,1,46060,0
AZ,AZ0064,024,BR-SOUTHWEST,SOUTHWEST BRANCH LIBRARY,6855 SOUTH MARK ROAD,TUCSON,85746,9514,PIMA,5205945270,BR,CC,2200,R_11,0,R_11,2460,R_11,52,R_11,2012,00,00,00,-111.071789,32.126941,04,019,20540,987573,21,43.20000076,2000,0403,0,1,46060,0
AZ,AZ0064,025,BR-QUINCIE,QUINCIE DOUGLAS BRANCH LIBRARY,1585 E 36TH ST,TUCSON,85713,3703,PIMA,5205945335,BR,CC,10000,R_11,0,R_11,2960,R_11,52,R_11,2012,00,00,00,-110.949162,32.192406,04,019,77000,987573,11,22.02000046,1032,0403,0,1,46060,0
AZ,AZ0064,026,BR-MARTHA,MARTHA COOPER BRANCH LIBRARY,1377 N. CATALINA,TUCSON,85712,3915,PIMA,5205945315,BR,CC,7000,R_11,0,R_11,2960,R_11,52,R_11,2012,00,00,00,-110.899065,32.240256,04,019,77000,987573,11,31.01000023,6004,0402,0,1,46060,0
AZ,AZ0064,027,BR-FLOWING,FLOWING WELLS,1730 W. WETMORE RD,TUCSON,85705,M,PIMA,5205945225,BR,CC,5000,R_11,0,R_11,2960,R_11,52,R_11,2012,00,00,00,-111.001917,32.286865,04,019,23960,987573,21,45.13000107,1001,0402,0,1,46060,0
AZ,AZ0064,028,BR-WHEELER,WHEELER TAFT ABBETT SR,7800 N. SCHISLER DR,TUCSON,85743,M,PIMA,5205945200,BR,NC,20000,R_11,0,R_11,2960,R_11,52,R_11,2012,00,00,00,-111.096341,32.348237,04,019,44270,987573,21,44.25999832,1006,0401,0,1,46060,0
AZ,AZ0064,029,BR-SAHUARITA,SAHUARITA,725 W. VIA RANCHO SAHUARITA,SAHUARITA,85629,M,PIMA,5205945490,BR,NC,2000,R_11,0,R_11,1982,R_11,52,R_11,2012,00,00,00,-110.980774,31.956753,04,019,62140,987573,41,43.25999832,1003,0402,0,1,46060,0
AZ,AZ0065,002,BR-RIORICO,RIO RICO LIBRARY,1060 YAVAPAI DRIVE,RIO RICO,85648,1502,SANTA CRUZ,5202818067,BR,NO,1700,R_11,0,R_11,2058,R_11,50,R_11,2012,00,00,00,-110.997194,31.463293,04,023,60180,47448,41,9661.049805,4050,0403,0,1,35700,1
AZ,AZ0065,003,BR-TUBAC,TUBAC LIBRARY,50 BRIDGE ROAD,TUBAC,85640,M,SANTA CRUZ,5203989814,BR,NO,840,R_11,0,R_11,1250,R_11,50,R_11,2012,00,00,00,-111.043899,31.616613,04,023,75940,47448,42,9661.009766,3000,0403,0,1,35700,1
AZ,AZ0065,004,BR-SONOITA,SONOITA LIBRARY,3147 STATE HIGHWAY 83,SONOITA,85637,2709,SANTA CRUZ,5204555517,BR,NO,440,R_11,0,R_11,1000,R_11,50,R_11,2012,00,00,00,-110.655784,31.676635,04,023,68220,47448,43,9660,3073,0403,0,5,35700,1
AZ,AZ0065,005,CE-NOGALES,NOGALES - ROCHLIN PUBLIC LIBRARY,518 GRAND AVENUE,NOGALES,85621,2709,SANTA CRUZ,5202873343,CE,NO,13009,R_11,0,R_11,2550,R_11,50,R_11,2012,00,00,00,-110.934466,31.341736,04,023,49640,47448,33,9664.019531,3018,0403,0,1,35700,1
AZ,AZ0066,002,CE-PATAGONIA,PATAGONIA PUBLIC LIBRARY,346 DUQUESNE AVE,PATAGONIA,85624,0415,SANTA CRUZ,5203942010,CE,NO,2800,R_11,0,R_11,1948,R_11,52,R_11,2012,00,00,15,-110.753628,31.538878,04,023,53490,47448,43,9660,2094,0403,0,1,35700,1
AZ,AZ0067,001,BR-ASHFORK,ASH FORK PUBLIC LIBRARY,450 W. LEWIS AVE,ASH FORK,86320,0295,YAVAPAI,9286372442,BR,NO,1974,R_11,0,R_11,1931,R_11,52,R_11,2012,00,00,00,-112.485051,35.224823,04,025,04440,211130,43,21,1102,0404,0,1,39140,0
AZ,AZ0067,002,BR-BAGDAD,BAGDAD PUBLIC LIBRARY,700 PALO VERDE #C,BAGDAD,86321,M,YAVAPAI,9286332325,BR,NO,1200,R_11,0,R_11,1095,R_11,52,R_11,2012,00,00,00,-113.172367,34.579774,04,025,05140,211130,43,13,1237,0404,0,1,39140,0
AZ,AZ0067,003,BR-BLACK,BLACK CANYON CITY COMMUNITY LIBRARY,34701 S OLD BLACK CANYON HWY,BLACK CANYON CITY,85324,M,YAVAPAI,6233745866,BR,NO,3024,R_11,0,R_11,2104,R_11,52,R_11,2012,00,00,00,-112.147865,34.063058,04,025,06610,211130,42,14.02000046,1095,0404,0,1,39140,0
AZ,AZ0067,004,BR-CONGRESS,CONGRESS PUBLIC LIBRARY,26750 SANTA FE RD,CONGRESS,85332,M,YAVAPAI,9284273945,BR,NO,1560,R_11,0,R_11,1110,R_11,52,R_11,2012,00,00,00,-112.846725,34.16145,04,025,15220,211130,43,14.02999973,2185,0404,0,1,39140,0
AZ,AZ0067,005,BR-CORDES,CORDES LAKES PUBLIC LIBRARY,15989 CORDES LAKES DRIVE,MAYER,86333,M,YAVAPAI,9286325492,BR,NO,1800,R_11,0,R_11,1254,R_11,52,R_11,2012,00,00,00,-112.104809,34.311255,04,025,15765,211130,42,15,3192,0404,0,1,39140,0
AZ,AZ0067,006,BR-CROWN,CROWN KING PUBLIC LIBRARY,23550 S. TOWERS MOUNTAIN RD,CROWN KING,86343,0635,YAVAPAI,9286325986,BR,NO,160,R_11,0,R_11,958,R_11,52,R_11,2012,00,00,15,-112.33762,34.20555,04,025,00000,211130,42,14.02000046,2117,0404,X,15,39140,0
AZ,AZ0067,007,BR-MAYER,MAYER PUBLIC LIBRARY,10004 WICKS AVENUE,MAYER,86333,M,YAVAPAI,9286327370,BR,NO,2596,R_11,0,R_11,1494,R_11,52,R_11,2012,00,00,00,-112.235922,34.398019,04,025,45180,211130,42,15,1147,0404,0,1,39140,0
AZ,AZ0067,008,BR-SELIGMAN,SELIGMAN PUBLIC LIBRARY,54170 N. FLOYD ST.,SELIGMAN,86337,M,YAVAPAI,9284223633,BR,NO,1034,R_11,0,R_11,1753,R_11,52,R_11,2012,00,00,00,-112.873825,35.327906,04,025,65420,211130,43,21,2027,0404,0,1,39140,0
AZ,AZ0067,009,BR-WILHOIT,WILHOIT PUBLIC LIBRARY,"9325 S. DONEGAL DR, STE B",WILHOIT,86332,M,YAVAPAI,9284423611,BR,NO,552,R_11,0,R_11,1149,R_11,52,R_11,2012,00,00,00,-112.610344,34.411433,04,025,82950,211130,42,14.02999973,1307,0404,0,1,39140,0
AZ,AZ0067,010,AZ0159-002,YARNELL PUBLIC LIBRARY,22278 HIGHWAY 89,YARNELL,85362,M,YAVAPAI,9284273191,BR,NO,2360,R_11,0,R_11,1919,R_11,52,R_11,2012,00,00,00,-112.538452,34.453444,04,025,00000,211130,41,14.02999973,1009,0404,0,5,39140,0
AZ,AZ0067,022,BR-YARNELL,DEWEY-HUMBOLDT TOWN LIBRARY,2735 S CORRAL STREET,HUMBOLDT,86329,M,YAVAPAI,9286325049,BR,NO,2600,R_11,0,R_11,1505,R_11,52,R_11,2012,00,00,00,-112.220512,34.500814,04,025,19145,211130,41,15,2087,0404,X,14,39140,0
AZ,AZ0067,023,BR-BEAVER,BEAVER CREEK PUBLIC SCHOOL LIBRARY,4810 E BEAVER CREEK ROAD,RIMROCK,86335,M,YAVAPAI,9285674034,BR,NO,500,R_11,0,R_11,832,R_11,52,R_11,2012,11,00,00,-111.766555,34.653622,04,025,39720,211130,42,16.03000069,3013,0401,0,1,39140,0
AZ,AZ0082,002,BR-YFOOTHILLS,FOOTHILLS BRANCH LIBRARY,13226 E SOUTH FRONTAGE RD,YUMA,85367,7416,YUMA,9283421640,BR,NC,20400,R_11,0,R_11,1288,R_11,52,R_11,2012,00,00,00,-114.406404,32.667704,04,027,25030,200374,31,111.1200027,2002,0404,4,14,49740,0
AZ,AZ0082,003,BR-SANLUIS,SAN LUIS BRANCH LIBRARY,1075 N. 6TH AVE,SAN LUIS,85349,1630,YUMA,9286278344,BR,NO,30958,R_11,0,R_11,2436,R_11,52,R_11,2012,00,00,00,-114.769481,32.496676,04,027,63470,200374,31,114.0500031,1000,0403,0,1,49740,0
AZ,AZ0082,004,BR-SOMERTON,SOMERTON BRANCH LIBRARY,240 CANAL STREET,SOMERTON,85350,0460,YUMA,9286272149,BR,NO,12930,R_11,0,R_11,2125,R_11,52,R_11,2012,00,00,00,-114.711633,32.602963,04,027,68080,200374,31,115.0299988,2016,0403,0,1,49740,0
AZ,AZ0082,005,BR-WELLTON,WELLTON BRANCH LIBRARY,28790 SAN JOSE AVENUE,WELLTON,85356,0577,YUMA,9287859575,BR,NO,8675,R_11,0,R_11,2125,R_11,52,R_11,2012,00,00,00,-114.146182,32.671762,04,027,81480,200374,42,112.0100021,4012,0404,0,1,49740,0
AZ,AZ0082,007,CE-YUMA,YUMA COUNTY LIBRARY DISTRICT,2951 S. 21ST DR,YUMA,85364,7751,YUMA,9287821871,CE,CC,73161,R_11,0,R_11,3227,R_11,52,R_11,2012,00,00,00,-114.645854,32.674032,04,027,85540,200374,13,9.069999695,1003,0403,0,1,49740,0
AZ,AZ0082,008,BR-ROLL,ROLL BRANCH LIBRARY,5151 S AVENUE 39E MOHAWK VALLEY SCH,ROLL,85347,9500,YUMA,9287853701,BR,NO,3826,R_11,0,R_11,1301,R_11,50,R_11,2012,00,00,00,-113.970725,32.754295,04,027,00000,200374,43,112.0199966,1126,0404,4,14,49740,0
AZ,AZ0082,009,BR-DATELAND,DATELAND BRANCH LIBRARY,AVENUE 64E AND INTERSTATE 8,DATELAND,85333,3001,YUMA,9284542242,BR,NO,1656,R_11,0,R_11,1288,R_11,50,R_11,2012,00,00,00,-113.339126,32.987462,04,027,00000,200374,43,121,2632,0404,X,17,49740,0
AZ,AZ0082,010,BR-HERITAGE,HERITAGE BRANCH LIBRARY,350 THIRD AVE,YUMA,85364,2263,YUMA,9287835415,BR,CC,22500,R_11,0,R_11,2125,R_11,52,R_11,2012,00,00,00,-114.623358,32.720677,04,027,85540,200374,13,1,1041,0403,0,5,49740,0
AZ,AZ0084,002,CE-DUNCAN,DUNCAN PUBLIC LIBRARY,122 N HWY 75,DUNCAN,85534,0115,GREENLEE,9283592094,CE,NO,2500,R_11,0,R_11,1494,R_11,52,R_11,2012,00,00,00,-109.103813,32.722138,04,011,20750,8615,43,9603,3022,0401,0,5,0,.
AZ,AZ0086,002,CE-FOOTHILLS,DESERT FOOTHILLS LIBRARY,38443 N. SCHOOLHOUSE ROAD,CAVE CREEK,85331,8647,MARICOPA,4804882286,CE,NC,20000,R_11,0,R_11,2900,R_11,52,R_11,2012,00,00,00,-111.943237,33.834977,04,013,11300,3868525,41,304.019989,2020,0406,0,1,38060,0
AZ,AZ0088,002,CE-PEORIA,PEORIA PUBLIC MAIN LIBRARY,8463 WEST MONROE,PEORIA,85345,6560,MARICOPA,6237737555,CE,NC,38000,R_11,0,R_11,3281,R_11,52,R_11,2012,00,00,00,-112.240999,33.577261,04,013,54050,3868525,21,719.0599976,2015,0408,0,1,38060,0
AZ,AZ0088,003,BR-SUNRISE,SUNRISE MOUNTAIN BRANCH LIBRARY,21109 N. 98TH AVE,PEORIA,85382,2436,MARICOPA,6237738650,BR,NC,22000,R_11,0,R_11,3281,R_11,52,R_11,2012,00,00,00,-112.270454,33.675646,04,013,54050,3868525,21,6136,1017,0408,0,1,38060,0
AZ,AZ0092,001,CE-YOUNGTOWN,YOUNGTOWN PUBLIC LIBRARY,12035 CLUBHOUSE SQUARE,YOUNGTOWN,85363,1227,MARICOPA,6239743401,CE,NC,2500,R_11,0,R_11,1683,R_11,52,R_11,2012,00,00,00,-112.302041,33.603861,04,013,85400,3868525,21,716,1002,0408,0,1,38060,0
AZ,AZ0100,005,CE-NAVOFC,OFFICE OF NAVAJO NATION LIBRARY,"HWY 264, POST OFFICE LOOP RD",WINDOW ROCK,86515,9040,APACHE,9288716376,CE,NO,18828,R_11,0,R_11,2080,R_11,52,R_11,2012,00,00,00,-109.054435,35.677893,04,001,83720,72327,33,9450.009766,1012,0401,X,14,0,.
AZ,AZ0100,006,BR-KAYENTA,KAYENTA COMMUNITY LIBRARY,HIGHWAY 163; 1 MILE WEST OF HIGHWAY,KAYENTA,86033,0280,NAVAJO,9286975563,BR,NO,500,R_11,0,R_11,2080,R_11,52,R_11,2012,00,00,00,-110.26608,36.686397,04,017,36990,107174,41,9425,2146,0401,X,14,43320,1
AZ,AZ0102,001,CE-GILA,GILA COUNTY LIBRARY DISTRICT,1400 EAST ASH STREET,GLOBE,85501,1483,GILA,9284028768,CE,NO,1000,R_11,0,R_11,2268,R_11,52,R_11,2012,00,00,15,-110.774408,33.395398,04,007,28030,53495,33,12,2001,0401,0,1,37740,1
